Country,Customer_Name,Delivery_Year ,Engine,Model_Series,Order_Month,Order_Year,Region,Delivery_Total,Order_Total,Unfilled_Orders
USA,Southwest Airlines,2018,CF,737-800,Nov,2016,North America,3,3,
USA,Southwest Airlines,2021,CF,737 MAX,Nov,2013,North America,3,3,
USA,Southwest Airlines,,CF,737 MAX,Dec,2011,North America,0,111,110
USA,Southwest Airlines,,CF,737 MAX,Dec,2017,North America,0,33,33
USA,Southwest Airlines,,CF,737 MAX,Dec,2019,North America,0,1,1
USA,Southwest Airlines,,CF,737-700,Dec,2011,North America,0,24,
USA,Southwest Airlines,,CF,737-800,Dec,2011,North America,0,1,
USA,Southwest Airlines,1978,PW,737-200,Dec,1976,North America,2,2,
USA,Southwest Airlines,1979,PW,737-200,Dec,1978,North America,1,1,
USA,Southwest Airlines,1997,CF,737-300,Dec,1995,North America,7,7,
USA,Southwest Airlines,1998,CF,737-700,Dec,1997,North America,5,5,
USA,Southwest Airlines,1999,CF,737-700,Dec,1997,North America,2,2,
USA,Southwest Airlines,2005,CF,737-700,Dec,2003,North America,2,2,
USA,Southwest Airlines,2009,CF,737-700,Dec,2007,North America,1,1,
USA,Southwest Airlines,2013,CF,737-800,Dec,2011,North America,5,5,
USA,Southwest Airlines,2014,CF,737-800,Dec,2011,North America,15,15,
USA,Southwest Airlines,2015,CF,737-800,Dec,2007,North America,1,1,
USA,Southwest Airlines,2015,CF,737-800,Dec,2011,North America,2,2,
USA,Southwest Airlines,2016,CF,737-800,Dec,2011,North America,2,2,
USA,Southwest Airlines,2016,CF,737-800,Dec,2015,North America,2,2,
USA,Southwest Airlines,2017,CF,737 MAX,Dec,2011,North America,13,13,
USA,Southwest Airlines,2017,CF,737-800,Dec,2011,North America,7,7,
USA,Southwest Airlines,2017,CF,737-800,Dec,2015,North America,25,25,
USA,Southwest Airlines,2018,CF,737 MAX,Dec,2011,North America,17,17,
USA,Southwest Airlines,2018,CF,737-800,Dec,2011,North America,2,2,
USA,Southwest Airlines,2018,CF,737-800,Dec,2015,North America,6,6,
USA,Southwest Airlines,2018,CF,737-800,Dec,2016,North America,2,2,
USA,Southwest Airlines,2021,CF,737 MAX,Dec,2011,North America,9,9,
USA,Southwest Airlines,2021,CF,737 MAX,Dec,2017,North America,7,7,
USA,Standard Airways,1966,PW,DC-9,Nov,1966,North America,2,2,
USA,Starflite Corporation,1999,RR,757-200,Dec,1999,North America,1,1,
USA,Sunland Airlines,,NS,737-200,Oct,1980,North America,0,2,
USA,Texas Air Corporation,1974,PW,DC-9,Feb,1973,North America,1,1,
USA,Texas Air Corporation,1979,PW,DC-9,Feb,1978,North America,3,3,
USA,Texas Air Corporation,1988,CF,737-300,Mar,1988,North America,7,7,
USA,Texas Air Corporation,1969,PW,DC-9,Jun,1967,North America,2,2,
USA,Texas Air Corporation,1985,PW,MD-80,Jun,1985,North America,2,2,
USA,Texas Air Corporation,1983,PW,MD-80,Jul,1983,North America,1,1,
USA,Texas Air Corporation,1985,PW,MD-80,Jul,1983,North America,1,1,
USA,Texas Air Corporation,1986,CF,737-300,Jul,1985,North America,6,6,
USA,Texas Air Corporation,1984,PW,MD-80,Aug,1983,North America,9,9,
USA,Texas Air Corporation,1985,PW,MD-80,Aug,1983,North America,1,1,
USA,Texas Air Corporation,1969,PW,DC-9,Sep,1968,North America,2,2,
USA,Texas Air Corporation,1986,CF,737-300,Sep,1985,North America,5,5,
USA,Texas Air Corporation,1987,CF,737-300,Sep,1985,North America,20,20,
USA,Texas Air Corporation,1966,PW,DC-9,Oct,1965,North America,1,1,
USA,Texas Air Corporation,1967,PW,DC-9,Oct,1965,North America,5,5,
USA,Texas Air Corporation,1968,PW,DC-9,Oct,1965,North America,1,1,
USA,Texas Air Corporation,1979,PW,DC-9,Oct,1978,North America,3,3,
USA,Texas Air Corporation,1985,CF,737-300,Oct,1984,North America,17,17,
USA,Texas Air Corporation,1986,CF,737-300,Oct,1984,North America,7,7,
USA,Texas Air Corporation,,NS,MD-80,Nov,1986,North America,0,1,
USA,Texas Air Corporation,1986,PW,MD-80,Nov,1985,North America,10,10,
USA,Texas Air Corporation,1986,PW,MD-80,Nov,1986,North America,2,2,
USA,Texas Air Corporation,1987,PW,MD-80,Nov,1985,North America,7,7,
USA,Texas Air Corporation,1987,PW,MD-80,Nov,1986,North America,5,5,
USA,Texas Air Corporation,1979,PW,DC-9,Dec,1977,North America,2,2,
USA,Tigerair,1974,PW,727,Apr,1973,North America,2,2,
USA,Tigerair,1973,PW,727,Sep,1972,North America,2,2,
USA,Tracinda Corp.,1968,PW,DC-9,Apr,1968,North America,1,1,
USA,Trans Carib Air,1968,GE,DC-8,Mar,1966,North America,1,1,
USA,Trans Carib Air,1964,PW,DC-8,Apr,1964,North America,1,1,
USA,Trans Carib Air,1967,GE,DC-8,Apr,1965,North America,1,1,
USA,Trans Carib Air,1968,PW,727,Apr,1968,North America,1,1,
USA,Trans Carib Air,1961,PW,DC-8,May,1961,North America,1,1,
USA,Trans Carib Air,1963,PW,DC-8,Jul,1962,North America,2,2,
USA,Trans Carib Air,,PW,727,Aug,1968,North America,0,2,
USA,Trans Carib Air,1965,PW,DC-8,Nov,1964,North America,1,1,
USA,Trans Carib Air,1967,PW,DC-9,Nov,1965,North America,2,2,
USA,Trans Carib Air,1968,PW,DC-9,Nov,1965,North America,1,1,
USA,Trans Carib Air,1962,PW,DC-8,Dec,1961,North America,1,1,
USA,Trans Carib Air,1967,GE,DC-8,Dec,1965,North America,1,1,
USA,Transamerica Airlines,1973,GE,DC-10,Jan,1972,North America,1,1,
USA,Transamerica Airlines,1967,GE,DC-8,Feb,1965,North America,1,1,
USA,Transamerica Airlines,1968,GE,DC-8,Feb,1966,North America,1,1,
USA,Transamerica Airlines,1969,GE,DC-8,Apr,1968,North America,2,2,
USA,Transamerica Airlines,1963,PW,DC-8,May,1962,North America,1,1,
USA,Transamerica Airlines,1967,GE,DC-8,Jul,1965,North America,1,1,
USA,Transamerica Airlines,1968,PW,727,Jul,1967,North America,2,2,
USA,Transamerica Airlines,1965,PW,DC-8,Aug,1964,North America,1,1,
USA,Transamerica Airlines,,NS,747-200,Oct,1979,North America,0,2,
USA,Transamerica Airlines,1968,PW,DC-8,Oct,1966,North America,1,1,
USA,Transamerica Airlines,1969,GE,DC-8,Oct,1966,North America,1,1,
USA,Transamerica Airlines,1979,GE,747-200,Oct,1978,North America,1,1,
USA,Transamerica Airlines,1980,GE,747-200,Oct,1978,North America,1,1,
USA,Transamerica Airlines,1981,GE,747-200,Oct,1979,North America,1,1,
USA,Transamerica Airlines,1969,GE,DC-8,Nov,1968,North America,1,1,
USA,Transamerica Airlines,1970,GE,DC-8,Nov,1968,North America,2,2,
USA,Transamerica Airlines,1973,GE,DC-10,Nov,1968,North America,2,2,
USA,Transtar Airlines Corporation,1982,PW,MD-80,Jan,1982,North America,2,2,
USA,Transtar Airlines Corporation,1982,PW,MD-80,Apr,1981,North America,4,4,
USA,Transtar Airlines Corporation,,NS,MD-80,May,1984,North America,0,6,
USA,Transtar Airlines Corporation,1981,PW,MD-80,Jun,1981,North America,1,1,
USA,Transtar Airlines Corporation,1981,PW,MD-80,Jul,1981,North America,1,1,
USA,Transtar Airlines Corporation,,NS,MD-80,Nov,1986,North America,0,2,
USA,Transtar Airlines Corporation,1986,PW,MD-80,Nov,1986,North America,2,2,
USA,TWA,1959,PW,707/720,Jan,1957,North America,4,4,
USA,TWA,1966,PW,707/720,Jan,1965,North America,12,12,
USA,TWA,1970,PW,727,Jan,1969,North America,5,5,
USA,TWA,1959,PW,707/720,Feb,1956,North America,8,8,
USA,TWA,1970,PW,727,Feb,1969,North America,3,3,
USA,TWA,1997,PW,757-200,Feb,1996,North America,5,5,
USA,TWA,1998,PW,757-200,Feb,1996,North America,1,1,
USA,TWA,1999,PW,757-200,Feb,1996,North America,4,4,
USA,TWA,1959,PW,707/720,Mar,1956,North America,5,5,
USA,TWA,1960,PW,707/720,Mar,1956,North America,8,8,
USA,TWA,1964,PW,727,Mar,1962,North America,10,10,
USA,TWA,1971,PW,727,Mar,1971,North America,2,2,
USA,TWA,1963,PW,707/720,Apr,1963,North America,2,2,
USA,TWA,1964,PW,707/720,Apr,1963,North America,1,1,
USA,TWA,1969,PW,727,Apr,1968,North America,2,2,
USA,TWA,1971,PW,727,Apr,1970,North America,3,3,
USA,TWA,1974,PW,727,Apr,1973,North America,3,3,
USA,TWA,1979,PW,727,Apr,1973,North America,7,7,
USA,TWA,1980,PW,727,Apr,1973,North America,7,7,
USA,TWA,1999,PW,MD-80,Apr,1998,North America,24,24,
USA,TWA,1961,PW,707/720,May,1961,North America,4,4,
USA,TWA,1962,PW,707/720,May,1961,North America,20,20,
USA,TWA,1963,PW,707/720,May,1961,North America,3,3,
USA,TWA,1967,PW,707/720,May,1966,North America,2,2,
USA,TWA,1965,PW,707/720,Jun,1964,North America,5,5,
USA,TWA,1965,PW,727,Jun,1964,North America,5,5,
USA,TWA,1966,PW,707/720,Jun,1964,North America,1,1,
USA,TWA,1966,PW,727,Jun,1964,North America,1,1,
USA,TWA,1985,PW,MD-80,Jun,1984,North America,4,4,
USA,TWA,1966,PW,DC-9,Jul,1964,North America,12,12,
USA,TWA,1967,PW,DC-9,Jul,1964,North America,8,8,
USA,TWA,1993,PW,MD-80,Jul,1993,North America,1,1,
USA,TWA,1997,PW,MD-80,Jul,1996,North America,4,4,
USA,TWA,1998,PW,MD-80,Jul,1996,North America,1,1,
USA,TWA,1964,PW,707/720,Aug,1963,North America,9,9,
USA,TWA,1964,PW,727,Aug,1963,North America,6,6,
USA,TWA,1965,PW,707/720,Aug,1963,North America,1,1,
USA,TWA,1959,PW,707/720,Sep,1956,North America,2,2,
USA,TWA,1966,PW,707/720,Sep,1965,North America,1,1,
USA,TWA,1966,PW,727,Sep,1965,North America,1,1,
USA,TWA,1967,PW,707/720,Sep,1965,North America,15,15,
USA,TWA,1967,PW,727,Sep,1965,North America,6,6,
USA,TWA,1968,PW,707/720,Sep,1966,North America,8,8,
USA,TWA,1968,PW,727,Sep,1966,North America,8,8,
USA,TWA,1969,PW,747-100,Sep,1966,North America,2,2,
USA,TWA,1970,PW,747-100,Sep,1966,North America,10,10,
USA,TWA,,NS,747-100,Oct,1967,North America,0,7,
USA,TWA,,NS,MD-80,Oct,1985,North America,0,10,
USA,TWA,1968,PW,707/720,Oct,1967,North America,1,1,
USA,TWA,1968,PW,727,Oct,1967,North America,5,5,
USA,TWA,1969,PW,707/720,Oct,1967,North America,13,13,
USA,TWA,1969,PW,727,Oct,1967,North America,8,8,
USA,TWA,1971,PW,747-100,Oct,1967,North America,3,3,
USA,TWA,1980,PW,727,Oct,1978,North America,3,3,
USA,TWA,1980,PW,747-100,Oct,1978,North America,3,3,
USA,TWA,1983,PW,MD-80,Oct,1982,North America,11,11,
USA,TWA,1984,PW,MD-80,Oct,1982,North America,4,4,
USA,TWA,1997,PW,MD-80,Oct,1996,North America,3,3,
USA,TWA,1998,PW,MD-80,Oct,1996,North America,5,5,
USA,TWA,1999,PW,757-200,Oct,1998,North America,4,4,
USA,TWA,1999,PW,MD-80,Oct,1996,North America,2,2,
USA,TWA,,BR,717-200,Dec,1998,North America,0,20,
USA,TWA,1968,PW,727,Dec,1967,North America,2,2,
USA,TWA,1969,PW,727,Dec,1967,North America,5,5,
USA,TWA,1970,PW,707/720,Dec,1969,North America,2,2,
USA,TWA,1982,PW,767-200,Dec,1979,North America,3,3,
USA,TWA,1983,PW,767-200,Dec,1979,North America,7,7,
USA,TWA,2000,RR,717-200,Dec,1998,North America,15,15,
USA,TWA,2001,BR,717-200,Dec,1998,North America,1,1,
USA,TWA,2001,RR,717-200,Dec,1998,North America,8,8,
USA,U.S. Air Force,1978,PW,707/720,Jan,1973,North America,1,1,
USA,U.S. Air Force,1982,PW,707/720,Jan,1982,North America,1,1,
USA,U.S. Air Force,1983,GE,DC-10,Jan,1982,North America,4,4,
USA,U.S. Air Force,1983,PW,707/720,Jan,1982,North America,3,3,
USA,U.S. Air Force,1994,PW,707/720,Jan,1973,North America,1,1,
USA,U.S. Air Force,2000,GE,747-400F,Jan,1998,North America,1,1,
USA,U.S. Air Force,1962,PW,707/720,Feb,1962,North America,1,1,
USA,U.S. Air Force,1973,GE,747-200,Feb,1973,North America,2,2,
USA,U.S. Air Force,1982,GE,DC-10,Feb,1981,North America,6,6,
USA,U.S. Air Force,2006,CF,BBJ,Feb,2005,North America,2,2,
USA,U.S. Air Force,2007,CF,BBJ,Feb,2005,North America,1,1,
USA,U.S. Air Force,1972,PW,707/720,Mar,1972,North America,1,1,
USA,U.S. Air Force,2001,CF,BBJ,Mar,2001,North America,1,1,
USA,U.S. Air Force,2003,CF,BBJ,Mar,2003,North America,2,2,
USA,U.S. Air Force,,PW,707/720,Apr,1975,North America,0,1,
USA,U.S. Air Force,1977,PW,707/720,Apr,1975,North America,4,4,
USA,U.S. Air Force,1978,PW,707/720,Apr,1975,North America,1,1,
USA,U.S. Air Force,1959,PW,707/720,May,1958,North America,3,3,
USA,U.S. Air Force,1973,PW,737-200,May,1971,North America,5,5,
USA,U.S. Air Force,1974,PW,737-200,May,1971,North America,14,14,
USA,U.S. Air Force,1984,PW,707/720,May,1983,North America,2,2,
USA,U.S. Air Force,1971,PW,DC-9,Jul,1970,North America,1,1,
USA,U.S. Air Force,1972,PW,DC-9,Jul,1970,North America,8,8,
USA,U.S. Air Force,1974,GE,747-200,Jul,1973,North America,1,1,
USA,U.S. Air Force,1990,GE,747-200,Jul,1986,North America,2,2,
USA,U.S. Air Force,2002,CF,BBJ,Jul,2001,North America,1,1,
USA,U.S. Air Force,1969,PW,DC-9,Aug,1968,North America,4,4,
USA,U.S. Air Force,1998,PW,757-200,Aug,1996,North America,4,4,
USA,U.S. Air Force,1968,PW,DC-9,Sep,1967,North America,7,7,
USA,U.S. Air Force,1969,PW,DC-9,Sep,1967,North America,1,1,
USA,U.S. Air Force,1978,PW,707/720,Sep,1977,North America,7,7,
USA,U.S. Air Force,1979,PW,707/720,Sep,1977,North America,3,3,
USA,U.S. Air Force,1981,PW,707/720,Sep,1980,North America,1,1,
USA,U.S. Air Force,1982,PW,707/720,Sep,1980,North America,2,2,
USA,U.S. Air Force,2000,CF,BBJ,Oct,2000,North America,1,1,
USA,U.S. Air Force,1981,GE,DC-10,Nov,1979,North America,4,4,
USA,U.S. Air Force,1975,GE,747-200,Dec,1973,North America,1,1,
USA,U.S. Air Force,1975,PW,DC-9,Dec,1973,North America,3,3,
USA,U.S. Air Force,1977,PW,707/720,Dec,1971,North America,1,1,
USA,U.S. Air Force,1978,PW,707/720,Dec,1971,North America,1,1,
USA,U.S. Air Force,1979,PW,707/720,Dec,1978,North America,2,2,
USA,U.S. Air Force,1980,PW,707/720,Dec,1978,North America,3,3,
USA,U.S. Air Force,1981,GE,DC-10,Dec,1978,North America,2,2,
USA,U.S. Air Force,1981,PW,707/720,Dec,1978,North America,1,1,
USA,U.S. Air Force,1983,GE,DC-10,Dec,1982,North America,4,4,
USA,U.S. Air Force,1984,GE,DC-10,Dec,1982,North America,8,8,
USA,U.S. Air Force,1985,GE,DC-10,Dec,1982,North America,11,11,
USA,U.S. Air Force,1986,GE,DC-10,Dec,1982,North America,12,12,
USA,U.S. Air Force,1987,GE,DC-10,Dec,1982,North America,7,7,
USA,U.S. Air Force,1988,GE,DC-10,Dec,1982,North America,2,2,
USA,U.S. Air Force,2011,CF,BBJ,Dec,2009,North America,1,1,
USA,United Airlines,,CF,737-700,Jan,2016,North America,0,37,
USA,United Airlines,1967,PW,727,Jan,1966,North America,9,9,
USA,United Airlines,1997,PW,747-400,Jan,1996,North America,2,2,
USA,United Airlines,2001,RR,757-300,Jan,2001,North America,2,2,
USA,United Airlines,2002,RR,757-300,Jan,2001,North America,2,2,
USA,United Airlines,2004,RR,757-300,Jan,2001,North America,5,5,
USA,United Airlines,2017,CF,737-800,Jan,2016,North America,3,3,
USA,United Airlines,,CF,737 MAX,Feb,2021,North America,0,25,25
USA,United Airlines,,GE,787-9,Feb,2010,North America,0,7,
USA,United Airlines,,GE,787-10,Feb,2010,North America,0,5,1
USA,United Airlines,1965,PW,DC-8,Feb,1964,North America,6,6,
USA,United Airlines,1967,GE,DC-8,Feb,1966,North America,1,1,
USA,United Airlines,1968,GE,DC-8,Feb,1966,North America,1,1,
USA,United Airlines,1968,PW,727,Feb,1967,North America,8,8,
USA,United Airlines,1970,PW,727,Feb,1970,North America,5,5,
USA,United Airlines,1980,GE,DC-10,Feb,1979,North America,2,2,
USA,United Airlines,1994,PW,747-400,Feb,1994,North America,2,2,
USA,United Airlines,1995,CF,737-500,Feb,1994,North America,2,2,
USA,United Airlines,2010,CF,737-800,Feb,2008,North America,2,2,
USA,United Airlines,2010,CF,737-900ER,Feb,2008,North America,2,2,
USA,United Airlines,2011,CF,737-800,Feb,2008,North America,2,2,
USA,United Airlines,2011,CF,737-900ER,Feb,2008,North America,1,1,
USA,United Airlines,2012,CF,737-900ER,Feb,2008,North America,5,5,
USA,United Airlines,2013,CF,737-900ER,Feb,2008,North America,5,5,
USA,United Airlines,2015,GE,787-9,Feb,2010,North America,1,1,
USA,United Airlines,2016,CF,737-800,Feb,2016,North America,1,1,
USA,United Airlines,2018,GE,787-9,Feb,2010,North America,3,3,
USA,United Airlines,2018,GE,787-10,Feb,2010,North America,3,3,
USA,United Airlines,2019,GE,787-10,Feb,2010,North America,5,5,
USA,United Airlines,2020,GE,787-10,Feb,2010,North America,1,1,
USA,United Airlines,,CF,737 MAX,Mar,2021,North America,0,25,17
USA,United Airlines,,CF,737-900ER,Mar,2010,North America,0,3,
USA,United Airlines,1960,PW,707/720,Mar,1960,North America,1,1,
USA,United Airlines,1966,PW,707/720,Mar,1966,North America,1,1,
USA,United Airlines,1966,PW,DC-9,Mar,1966,North America,2,2,
USA,United Airlines,1967,PW,707/720,Mar,1966,North America,3,3,
USA,United Airlines,1967,PW,DC-9,Mar,1965,North America,12,12,
USA,United Airlines,1967,PW,DC-9,Mar,1966,North America,4,4,
USA,United Airlines,1968,PW,DC-9,Mar,1966,North America,1,1,
USA,United Airlines,1971,PW,747-100,Mar,1969,North America,1,1,
USA,United Airlines,1972,GE,DC-10,Mar,1971,North America,3,3,
USA,United Airlines,1972,PW,727,Mar,1972,North America,3,3,
USA,United Airlines,1973,GE,DC-10,Mar,1971,North America,2,2,
USA,United Airlines,1999,GE,777-200ER,Mar,1998,North America,4,4,
USA,United Airlines,2001,CF,737-800,Mar,2000,North America,8,8,
USA,United Airlines,2001,CF,737-900,Mar,1998,North America,10,10,
USA,United Airlines,2002,CF,737-900,Mar,1998,North America,2,2,
USA,United Airlines,2008,CF,737-800,Mar,1998,North America,1,1,
USA,United Airlines,2009,CF,737-900ER,Mar,1998,North America,1,1,
USA,United Airlines,2010,CF,737-800,Mar,1998,North America,1,1,
USA,United Airlines,2012,CF,737-900ER,Mar,2011,North America,11,11,
USA,United Airlines,2013,CF,737-900ER,Mar,2006,North America,2,2,
USA,United Airlines,2014,CF,737-900ER,Mar,2013,North America,8,8,
USA,United Airlines,2015,GE,787-9,Mar,2007,North America,2,2,
USA,United Airlines,2016,GE,787-9,Mar,2007,North America,3,3,
USA,United Airlines,2017,CF,737-800,Mar,2016,North America,1,1,
USA,United Airlines,2017,GE,777-300ER,Mar,2016,North America,4,4,
USA,United Airlines,,CF,737 MAX,Apr,2015,North America,0,1,1
USA,United Airlines,,CF,737-500,Apr,1989,North America,0,31,
USA,United Airlines,,NS,737-500,Apr,1989,North America,0,41,
USA,United Airlines,,NS,757-200,Apr,1989,North America,0,2,
USA,United Airlines,,NS,DC-10,Apr,1968,North America,0,8,
USA,United Airlines,,PW,777-200ER,Apr,1998,North America,0,1,
USA,United Airlines,1964,PW,DC-8,Apr,1963,North America,3,3,
USA,United Airlines,1966,PW,707/720,Apr,1965,North America,2,2,
USA,United Airlines,1966,PW,727,Apr,1965,North America,20,20,
USA,United Airlines,1966,PW,DC-8,Apr,1965,North America,4,4,
USA,United Airlines,1967,GE,DC-8,Apr,1965,North America,4,4,
USA,United Airlines,1967,PW,727,Apr,1965,North America,24,24,
USA,United Airlines,1967,PW,737-200,Apr,1965,North America,1,1,
USA,United Airlines,1967,PW,DC-8,Apr,1965,North America,1,1,
USA,United Airlines,1968,PW,737-200,Apr,1965,North America,38,38,
USA,United Airlines,1969,PW,727,Apr,1969,North America,1,1,
USA,United Airlines,1969,PW,737-200,Apr,1965,North America,1,1,
USA,United Airlines,1971,GE,DC-10,Apr,1968,North America,5,5,
USA,United Airlines,1972,GE,DC-10,Apr,1968,North America,10,10,
USA,United Airlines,1973,GE,DC-10,Apr,1968,North America,3,3,
USA,United Airlines,1973,PW,727,Apr,1972,North America,7,7,
USA,United Airlines,1974,GE,DC-10,Apr,1968,North America,4,4,
USA,United Airlines,1974,GE,DC-10,Apr,1972,North America,4,4,
USA,United Airlines,1974,PW,727,Apr,1972,North America,4,4,
USA,United Airlines,1975,PW,727,Apr,1972,North America,4,4,
USA,United Airlines,1978,PW,727,Apr,1977,North America,9,9,
USA,United Airlines,1979,GE,DC-10,Apr,1978,North America,1,1,
USA,United Airlines,1979,PW,727,Apr,1977,North America,9,9,
USA,United Airlines,1980,GE,DC-10,Apr,1978,North America,4,4,
USA,United Airlines,1990,CF,737-500,Apr,1989,North America,4,4,
USA,United Airlines,1991,CF,737-500,Apr,1989,North America,17,17,
USA,United Airlines,1991,PW,757-200,Apr,1989,North America,17,17,
USA,United Airlines,1992,CF,737-500,Apr,1989,North America,27,27,
USA,United Airlines,1992,PW,757-200,Apr,1989,North America,27,27,
USA,United Airlines,1993,CF,737-500,Apr,1989,North America,9,9,
USA,United Airlines,1993,PW,757-200,Apr,1989,North America,14,14,
USA,United Airlines,1996,PW,747-400,Apr,1995,North America,2,2,
USA,United Airlines,1996,PW,757-200,Apr,1995,North America,4,4,
USA,United Airlines,1997,PW,777-200ER,Apr,1993,North America,14,14,
USA,United Airlines,1997,RR,757-200,Apr,1997,North America,1,1,
USA,United Airlines,1998,PW,777-200ER,Apr,1993,North America,4,4,
USA,United Airlines,1998,RR,757-200,Apr,1997,North America,5,5,
USA,United Airlines,1999,PW,767-300ER,Apr,1998,North America,4,4,
USA,United Airlines,1999,PW,777-200ER,Apr,1998,North America,4,4,
USA,United Airlines,2000,PW,747-400,Apr,1998,North America,1,1,
USA,United Airlines,2000,PW,777-200,Apr,1998,North America,6,6,
USA,United Airlines,2001,CF,737-800,Apr,2001,North America,1,1,
USA,United Airlines,2001,PW,767-300ER,Apr,1998,North America,2,2,
USA,United Airlines,2001,PW,777-200ER,Apr,1998,North America,4,4,
USA,United Airlines,2002,PW,777-200ER,Apr,1998,North America,1,1,
USA,United Airlines,2004,CF,737-800,Apr,2001,North America,3,3,
USA,United Airlines,2008,CF,737-800,Apr,2001,North America,3,3,
USA,United Airlines,2013,CF,737-900ER,Apr,2001,North America,1,1,
USA,United Airlines,2016,CF,737-800,Apr,2015,North America,6,6,
USA,United Airlines,2016,CF,737-900ER,Apr,2015,North America,2,2,
USA,United Airlines,2016,GE,777-300ER,Apr,2015,North America,2,2,
